cos_class_aves_vs_mammalia,cos_order_passer_vs_other_aves,abs_cos_veitch_class_vs_passer_subord,species_separability_ratio,species_n_with_data,top1_share,top10_share,mean_l2_norm,model,layer_idx,bootstrap,seed
0.5459669999448911,0.8492373465660472,0.3883029002884827,0.08438804888566144,12,0.04029404838448026,0.23486264930884995,9.150841545091016,eat_all,7,17,17049
0.47605143044881854,0.8542165710584297,0.26843289286958905,0.09256573236085512,12,0.0396905866191151,0.23205186047786874,9.15200813706173,eat_all,7,18,18049
0.5322859828326431,0.8712157407674518,0.3321301993744513,0.08726200186404957,12,0.039227922958666915,0.2306861070176229,9.14932883663373,eat_all,7,19,19049
0.5195156181196304,0.8576327591056115,0.24302607945177995,0.08794417347328848,12,0.04065528721052668,0.23417547342369,9.153375085092563,eat_all,7,20,20049
0.48836188633283906,0.8366557372702534,0.39148726305258297,0.09837480193136715,12,0.04001763702365875,0.23418238757111315,9.15095918213353,eat_all,7,21,21049
0.5167065091188889,0.8665078020995189,0.30518697500305125,0.09949993736039517,12,0.03901349532366267,0.2327867745135409,9.15144836705255,eat_all,7,22,22049
0.5487461980913901,0.8332062677857641,0.30769973765547376,0.08395925068412444,12,0.04059123006548442,0.2336636649347316,9.148847887843543,eat_all,7,23,23049
0.5068668070482032,0.8487291838964992,0.23172282445127731,0.09928567032557804,12,0.03990659591004116,0.2341961189288544,9.149730142259319,eat_all,7,24,24049
0.5189661359940565,0.8752188257066015,0.33000149056602984,0.10321666268268011,12,0.04014729095375475,0.23525991876438532,9.149012713302056,eat_all,7,25,25049
0.5306713297139932,0.8004326446611378,0.30068387109871925,0.09244564320270064,12,0.039611280975407254,0.2333153804533464,9.15289144122823,eat_all,7,26,26049
0.5512514428081748,0.8475912017237623,0.26896269430328074,0.08727731945636445,12,0.04066039259881958,0.23475070676004844,9.14799955367245,eat_all,7,27,27049
0.5004103692343964,0.8397699358158706,0.32071831886445645,0.08634057588301544,12,0.039338582679479345,0.23329153681024514,9.15145172250389,eat_all,7,28,28049
0.5130940678725171,0.7750328605116681,0.34048260959643384,0.08639196476055659,12,0.039246759059268554,0.23472014716140896,9.150335472365638,eat_all,7,29,29049
0.6265142877551685,0.8982676303522655,0.17372050939051845,0.09642312757418416,12,0.050255294949207094,0.2906616767750284,7.296011889646428,eat_all,9,0,51
0.6338316297969324,0.8740470781207229,0.18923651877640305,0.07470825779638815,12,0.050621001368347254,0.2907463682508037,7.296161676114126,eat_all,9,1,1051
0.6053665120592896,0.8460530888629266,0.29866352835081633,0.09056103088145567,12,0.05052092916019092,0.29349189737909864,7.293496822319527,eat_all,9,2,2051
0.6175315071466896,0.8632172204316102,0.24287695443658955,0.08386081607092333,12,0.05071594982161771,0.29206287307286777,7.295194602422395,eat_all,9,3,3051
0.6397192047179616,0.8378575735529885,0.3141457696528452,0.08747592042781793,12,0.0502191550705288,0.29282053511673817,7.2947010694544,eat_all,9,4,4051
