model,layer_idx,source,n_clips,n_frames,effective_rank,participation_ratio,mle_id_k20,is_bio
sl_eat_bio_ssl_all,3,Watkins,100,5000,110.87510697104923,55.607443023055886,2.211872895512904,True
sl_eat_bio_ssl_all,3,WavCaps,100,5000,129.67959137264282,69.27814922138585,14.534167310081832,False
sl_eat_bio_ssl_all,3,Xeno-canto,100,5000,125.98358559588436,67.99923047253051,16.130626126053684,True
sl_eat_bio_ssl_all,3,iNaturalist,100,5000,124.57815561040125,67.00711421198693,16.817248760079117,True
sl_eat_bio_ssl_all,4,Animal Sound Archive,100,5000,166.81493846079016,80.4744348174462,16.952607511081077,True
sl_eat_bio_ssl_all,4,NatureLM,100,5000,135.65281054729897,55.098652196196376,9.676991483761073,False
sl_eat_bio_ssl_all,4,Watkins,100,5000,146.7038787783343,68.94361541013112,2.1113041438782005,True
sl_eat_bio_ssl_all,4,WavCaps,100,5000,182.71694690838265,91.24968023827716,13.807334933434925,False
sl_eat_bio_ssl_all,4,Xeno-canto,100,5000,181.2932654756478,92.49889362593271,15.997978194763188,True
sl_eat_bio_ssl_all,4,iNaturalist,100,5000,177.0482829330398,87.69615844837686,16.19537983305727,True
sl_eat_bio_ssl_all,5,Animal Sound Archive,100,5000,211.62911002726693,94.52213184877633,13.227016260411887,True
sl_eat_bio_ssl_all,5,NatureLM,100,5000,161.5428753755324,60.54964264408101,7.854741763893112,False
sl_eat_bio_ssl_all,5,Watkins,100,5000,174.7663355158475,76.4916946992199,2.0116676292378566,True
sl_eat_bio_ssl_all,5,WavCaps,100,5000,228.6692300161662,108.45641393967081,10.677001268333623,False
sl_eat_bio_ssl_all,5,Xeno-canto,100,5000,233.86516913188845,113.25458358698955,11.769103960142145,True
sl_eat_bio_ssl_all,5,iNaturalist,100,5000,223.8581508370629,103.65510516671603,11.748864798607086,True
sl_eat_bio_ssl_all,6,Animal Sound Archive,100,5000,251.9036781447959,111.20972451246388,10.760134672196589,True
sl_eat_bio_ssl_all,6,NatureLM,100,5000,184.38981841881647,66.24049522658511,6.693135303083657,False
sl_eat_bio_ssl_all,6,Watkins,100,5000,180.00684605663605,76.80018120194609,1.898117915558817,True
sl_eat_bio_ssl_all,6,WavCaps,100,5000,260.59805455348237,123.15130941352616,8.057101236053581,False
sl_eat_bio_ssl_all,6,Xeno-canto,100,5000,286.2118277687468,140.8025101500659,9.036224802190443,True
sl_eat_bio_ssl_all,6,iNaturalist,100,5000,270.28717517590957,125.45790145109142,8.689247764097132,True
sl_eat_bio_ssl_all,7,Animal Sound Archive,100,5000,265.63556543821375,118.38678107773052,8.742256809462818,True
sl_eat_bio_ssl_all,7,NatureLM,100,5000,189.45895135905843,68.43501499121626,5.686612285305976,False
sl_eat_bio_ssl_all,7,Watkins,100,5000,165.85749158601075,67.62803722705458,1.7795606083094457,True
sl_eat_bio_ssl_all,7,WavCaps,100,5000,264.17541134146563,122.41639759422709,6.426533318167441,False
sl_eat_bio_ssl_all,7,Xeno-canto,100,5000,307.9741018192594,154.88219331192968,7.200543756445455,True
